Tamanho,Threshold,Execucao,TempoCPU,TempoReal
20,26,48,0.000001,0.000000
20,26,49,0.000000,0.000000
20,26,50,0.000001,0.000000
20,24,1,0.000001,0.000000
20,24,2,0.000000,0.000000
20,24,3,0.000000,0.000000
20,24,4,0.000000,0.000000
20,24,5,0.000000,0.000000
20,24,6,0.000000,0.000000
20,24,7,0.000000,0.000000
20,24,8,0.000000,0.000000
20,24,9,0.000000,0.000000
20,24,10,0.000000,0.000000
20,24,11,0.000000,0.000000
20,24,12,0.000000,0.000000
20,24,13,0.000000,0.000000
20,24,14,0.000000,0.000000
20,24,15,0.000000,0.000000
20,24,16,0.000000,0.000000
20,24,17,0.000000,0.000000
20,24,18,0.000000,0.000000
20,24,19,0.000000,0.000000
20,24,20,0.000000,0.000000
20,24,21,0.000000,0.000000
20,24,22,0.000000,0.000000
20,24,23,0.000000,0.000000
20,24,24,0.000000,0.000000
20,24,25,0.000000,0.000000
20,24,26,0.000000,0.000000
20,24,27,0.000000,0.000000
20,24,28,0.000000,0.000000
20,24,29,0.000000,0.000000
20,24,30,0.000000,0.000000
20,24,31,0.000000,0.000000
20,24,32,0.000000,0.000000
20,24,33,0.000000,0.000000
20,24,34,0.000000,0.000000
20,24,35,0.000000,0.000000
20,24,36,0.000000,0.000000
20,24,37,0.000000,0.000000
20,24,38,0.000000,0.000000
20,24,39,0.000000,0.000000
20,24,40,0.000000,0.000000
20,24,41,0.000000,0.000000
20,24,42,0.000000,0.000000
20,24,43,0.000000,0.000000
20,24,44,0.000000,0.000000
20,24,45,0.000000,0.000000
20,24,46,0.000000,0.000000
20,24,47,0.000000,0.000000
20,24,48,0.000000,0.000000
20,24,49,0.000000,0.000000
20,24,50,0.000000,0.000000
20,22,1,0.000000,0.000000
20,22,2,0.000000,0.000000
20,22,3,0.000000,0.000000
20,22,4,0.000000,0.000000
20,22,5,0.000000,0.000000
20,22,6,0.000000,0.000000
20,22,7,0.000000,0.000000
20,22,8,0.000000,0.000000
20,22,9,0.000000,0.000000
20,22,10,0.000000,0.000000
20,22,11,0.000000,0.000000
20,22,12,0.000000,0.000000
20,22,13,0.000000,0.000000
20,22,14,0.000000,0.000000
20,22,15,0.000000,0.000000
20,22,16,0.000000,0.000000
20,22,17,0.000000,0.000000
20,22,18,0.000000,0.000000
20,22,19,0.000000,0.000000
20,22,20,0.000000,0.000000
20,22,21,0.000000,0.000000
20,22,22,0.000000,0.000000
20,22,23,0.000000,0.000000
20,22,24,0.000000,0.000000
20,22,25,0.000000,0.000000
20,22,26,0.000000,0.000000
20,22,27,0.000000,0.000000
20,22,28,0.000000,0.000000
20,22,29,0.000000,0.000000
20,22,30,0.000000,0.000000
20,22,31,0.000000,0.000000
20,22,32,0.000000,0.000000
20,22,33,0.000000,0.000000
20,22,34,0.000000,0.000000
20,22,35,0.000000,0.000000
20,22,36,0.000000,0.000000
20,22,37,0.000000,0.000000
20,22,38,0.000000,0.000000
20,22,39,0.000000,0.000000
20,22,40,0.000000,0.000000
20,22,41,0.000000,0.000000
20,22,42,0.000000,0.000000
20,22,43,0.000000,0.000000
20,22,44,0.000000,0.000000
20,22,45,0.000000,0.000000
20,22,46,0.000000,0.000000
20,22,47,0.000000,0.000000
20,22,48,0.000000,0.000000
20,22,49,0.000000,0.000000
20,22,50,0.000000,0.000000
20,20,1,0.000000,0.000000
20,20,2,0.000000,0.000000
20,20,3,0.000000,0.000000
20,20,4,0.000000,0.000000
20,20,5,0.000000,0.000000
20,20,6,0.000000,0.000000
20,20,7,0.000000,0.000000
20,20,8,0.000000,0.000000
20,20,9,0.000000,0.000000
20,20,10,0.000000,0.000000
20,20,11,0.000000,0.000000
20,20,12,0.000001,0.000000
20,20,13,0.000000,0.000000
20,20,14,0.000001,0.000000
20,20,15,0.000000,0.000000
20,20,16,0.000001,0.000000
20,20,17,0.000000,0.000000
20,20,18,0.000001,0.000000
20,20,19,0.000000,0.000000
20,20,20,0.000001,0.000000
20,20,21,0.000000,0.000000
20,20,22,0.000000,0.000000
20,20,23,0.000000,0.000000
20,20,24,0.000000,0.000000
20,20,25,0.000000,0.000000
20,20,26,0.000000,0.000000
20,20,27,0.000000,0.000000
20,20,28,0.000001,0.000000
20,20,29,0.000000,0.000000
20,20,30,0.000000,0.000000
20,20,31,0.000000,0.000000
20,20,32,0.000001,0.000000
20,20,33,0.000000,0.000000
20,20,34,0.000000,0.000000
20,20,35,0.000000,0.000000
20,20,36,0.000000,0.000000
20,20,37,0.000000,0.000000
20,20,38,0.000000,0.000000
20,20,39,0.000000,0.000000
20,20,40,0.000000,0.000000
20,20,41,0.000000,0.000000
20,20,42,0.000000,0.000000
20,20,43,0.000000,0.000000
20,20,44,0.000000,0.000000
20,20,45,0.000000,0.000000
20,20,46,0.000000,0.000000
20,20,47,0.000000,0.000000
20,20,48,0.000000,0.000000
20,20,49,0.000000,0.000000
20,20,50,0.000000,0.000000
20,18,1,0.000000,0.000000
20,18,2,0.000001,0.000000
20,18,3,0.000000,0.000000
20,18,4,0.000001,0.000000
20,18,5,0.000000,0.000000
20,18,6,0.000000,0.000000
20,18,7,0.000000,0.000000
20,18,8,0.000000,0.000000
20,18,9,0.000000,0.000000
20,18,10,0.000000,0.000000
20,18,11,0.000000,0.000000
20,18,12,0.000000,0.000000
20,18,13,0.000000,0.000000
20,18,14,0.000000,0.000000
20,18,15,0.000000,0.000000
20,18,16,0.000000,0.000000
20,18,17,0.000000,0.000000
20,18,18,0.000000,0.000000
20,18,19,0.000000,0.000000
20,18,20,0.000000,0.000000
20,18,21,0.000000,0.000000
20,18,22,0.000000,0.000000
20,18,23,0.000000,0.000000
20,18,24,0.000000,0.000000
20,18,25,0.000000,0.000000
20,18,26,0.000000,0.000000
20,18,27,0.000000,0.000000
20,18,28,0.000000,0.000000
20,18,29,0.000000,0.000000
20,18,30,0.000000,0.000000
20,18,31,0.000000,0.000000
20,18,32,0.000000,0.000000
20,18,33,0.000000,0.000000
20,18,34,0.000000,0.000000
20,18,35,0.000000,0.000000
20,18,36,0.000000,0.000000
20,18,37,0.000000,0.000000
20,18,38,0.000000,0.000000
20,18,39,0.000000,0.000000
20,18,40,0.000000,0.000000
20,18,41,0.000000,0.000000
20,18,42,0.000000,0.000000
20,18,43,0.000000,0.000000
20,18,44,0.000000,0.000000
20,18,45,0.000000,0.000000
20,18,46,0.000000,0.000000
20,18,47,0.000000,0.000000
20,18,48,0.000000,0.000000
20,18,49,0.000000,0.000000
20,18,50,0.000000,0.000000
20,16,1,0.000000,0.000000
20,16,2,0.000001,0.000000
20,16,3,0.000000,0.000000
20,16,4,0.000001,0.000000
20,16,5,0.000000,0.000000
20,16,6,0.000000,0.000000
20,16,7,0.000000,0.000000
20,16,8,0.000000,0.000000
20,16,9,0.000000,0.000000
20,16,10,0.000000,0.000000
20,16,11,0.000000,0.000000
20,16,12,0.000000,0.000000
20,16,13,0.000000,0.000000
20,16,14,0.000000,0.000000
20,16,15,0.000000,0.000000
20,16,16,0.000000,0.000000
20,16,17,0.000000,0.000000
20,16,18,0.000000,0.000000
20,16,19,0.000000,0.000000
20,16,20,0.000000,0.000000
20,16,21,0.000000,0.000000
20,16,22,0.000000,0.000000
20,16,23,0.000000,0.000000
20,16,24,0.000000,0.000000
20,16,25,0.000000,0.000000
20,16,26,0.000000,0.000000
20,16,27,0.000001,0.000000
20,16,28,0.000000,0.000000
20,16,29,0.000001,0.000000
20,16,30,0.000000,0.000000
20,16,31,0.000001,0.000000
20,16,32,0.000000,0.000000
20,16,33,0.000000,0.000000
20,16,34,0.000000,0.000000
20,16,35,0.000000,0.000000
20,16,36,0.000000,0.000000
20,16,37,0.000000,0.000000
20,16,38,0.000000,0.000000
20,16,39,0.000000,0.000000
20,16,40,0.000000,0.000000
20,16,41,0.000000,0.000000
20,16,42,0.000000,0.000000
20,16,43,0.000000,0.000000
20,16,44,0.000000,0.000000
20,16,45,0.000000,0.000000
20,16,46,0.000000,0.000000
20,16,47,0.000000,0.000000
20,16,48,0.000000,0.000000
20,16,49,0.000000,0.000000
20,16,50,0.000000,0.000000
20,14,1,0.000000,0.000000
20,14,2,0.000000,0.000000
20,14,3,0.000000,0.000000
20,14,4,0.000000,0.000000
20,14,5,0.000000,0.000000
20,14,6,0.000000,0.000000
20,14,7,0.000001,0.000000
20,14,8,0.000000,0.000000
20,14,9,0.000001,0.000000
20,14,10,0.000000,0.000000
20,14,11,0.000000,0.000000
20,14,12,0.000000,0.000000
20,14,13,0.000000,0.000000
20,14,14,0.000000,0.000000
20,14,15,0.000000,0.000000
20,14,16,0.000000,0.000000
20,14,17,0.000000,0.000000
20,14,18,0.000000,0.000000
20,14,19,0.000000,0.000000
20,14,20,0.000000,0.000000
20,14,21,0.000000,0.000000
20,14,22,0.000000,0.000000
20,14,23,0.000000,0.000000
20,14,24,0.000000,0.000000
20,14,25,0.000000,0.000000
20,14,26,0.000000,0.000000
20,14,27,0.000000,0.000000
20,14,28,0.000000,0.000000
20,14,29,0.000000,0.000000
20,14,30,0.000000,0.000000
20,14,31,0.000000,0.000000
20,14,32,0.000000,0.000000
20,14,33,0.000000,0.000000
20,14,34,0.000000,0.000000
20,14,35,0.000000,0.000000
20,14,36,0.000001,0.000000
20,14,37,0.000000,0.000000
20,14,38,0.000001,0.000000
20,14,39,0.000000,0.000000
20,14,40,0.000001,0.000000
20,14,41,0.000000,0.000000
20,14,42,0.000000,0.000000
20,14,43,0.000000,0.000000
20,14,44,0.000000,0.000000
20,14,45,0.000000,0.000000
20,14,46,0.000000,0.000000
20,14,47,0.000000,0.000000
20,14,48,0.000000,0.000000
20,14,49,0.000000,0.000000
20,14,50,0.000000,0.000000
20,12,1,0.000000,0.000000
20,12,2,0.000000,0.000000
20,12,3,0.000000,0.000000
20,12,4,0.000000,0.000000
20,12,5,0.000000,0.000000
20,12,6,0.000000,0.000000
20,12,7,0.000000,0.000000
20,12,8,0.000001,0.000000
20,12,9,0.000000,0.000000
20,12,10,0.000001,0.000000
20,12,11,0.000000,0.000000
20,12,12,0.000001,0.000000
20,12,13,0.000000,0.000000
20,12,14,0.000000,0.000000
20,12,15,0.000000,0.000000
20,12,16,0.000000,0.000000
20,12,17,0.000000,0.000000
20,12,18,0.000000,0.000000
20,12,19,0.000001,0.000000
20,12,20,0.000000,0.000000
20,12,21,0.000000,0.000000
20,12,22,0.000000,0.000000
20,12,23,0.000000,0.000000
20,12,24,0.000000,0.000000
20,12,25,0.000000,0.000000
20,12,26,0.000000,0.000000
20,12,27,0.000000,0.000000
20,12,28,0.000000,0.000000
20,12,29,0.000000,0.000000
20,12,30,0.000000,0.000000
20,12,31,0.000000,0.000000
20,12,32,0.000000,0.000000
20,12,33,0.000000,0.000000
20,12,34,0.000000,0.000000
20,12,35,0.000000,0.000000
20,12,36,0.000000,0.000000
20,12,37,0.000000,0.000000
20,12,38,0.000001,0.000000
20,12,39,0.000000,0.000000
20,12,40,0.000001,0.000000
20,12,41,0.000000,0.000000
20,12,42,0.000001,0.000000
20,12,43,0.000000,0.000000
20,12,44,0.000000,0.000000
20,12,45,0.000000,0.000000
20,12,46,0.000000,0.000000
20,12,47,0.000000,0.000000
20,12,48,0.000000,0.000000
20,12,49,0.000000,0.000000
20,12,50,0.000000,0.000000
20,10,1,0.000000,0.000000
20,10,2,0.000000,0.000000
20,10,3,0.000000,0.000000
20,10,4,0.000000,0.000000
20,10,5,0.000000,0.000000
20,10,6,0.000000,0.000000
20,10,7,0.000000,0.000000
20,10,8,0.000000,0.000000
20,10,9,0.000000,0.000000
20,10,10,0.000000,0.000000
20,10,11,0.000000,0.000000
20,10,12,0.000001,0.000000
20,10,13,0.000000,0.000000
20,10,14,0.000001,0.000000
20,10,15,0.000000,0.000000
20,10,16,0.000001,0.000000
20,10,17,0.000000,0.000000
20,10,18,0.000000,0.000000
20,10,19,0.000000,0.000000
20,10,20,0.000000,0.000000
20,10,21,0.000000,0.000000
20,10,22,0.000000,0.000000
20,10,23,0.000000,0.000000
20,10,24,0.000000,0.000000
20,10,25,0.000000,0.000000
20,10,26,0.000000,0.000000
20,10,27,0.000000,0.000000
20,10,28,0.000000,0.000000
20,10,29,0.000000,0.000000
20,10,30,0.000000,0.000000
20,10,31,0.000000,0.000000
20,10,32,0.000000,0.000000
20,10,33,0.000000,0.000000
20,10,34,0.000000,0.000000
20,10,35,0.000000,0.000000
20,10,36,0.000000,0.000000
20,10,37,0.000000,0.000000
20,10,38,0.000000,0.000000
20,10,39,0.000000,0.000000
20,10,40,0.000000,0.000000
20,10,41,0.000001,0.000000
20,10,42,0.000000,0.000000
20,10,43,0.000001,0.000000
20,10,44,0.000000,0.000000
20,10,45,0.000001,0.000000
20,10,46,0.000000,0.000000
20,10,47,0.000001,0.000000
20,10,48,0.000000,0.000000
20,10,49,0.000000,0.000000
20,10,50,0.000000,0.000000
20,8,1,0.000000,0.000001
20,8,2,0.000000,0.000000
20,8,3,0.000001,0.000000
20,8,4,0.000000,0.000000
20,8,5,0.000000,0.000000
20,8,6,0.000000,0.000000
20,8,7,0.000000,0.000000
20,8,8,0.000000,0.000000
20,8,9,0.000000,0.000000
20,8,10,0.000000,0.000000
20,8,11,0.000000,0.000000
20,8,12,0.000000,0.000000
20,8,13,0.000000,0.000000
20,8,14,0.000001,0.000000
20,8,15,0.000000,0.000000
20,8,16,0.000001,0.000000
20,8,17,0.000000,0.000000
20,8,18,0.000001,0.000000
20,8,19,0.000000,0.000000
20,8,20,0.000000,0.000000
20,8,21,0.000000,0.000000
20,8,22,0.000000,0.000000
20,8,23,0.000000,0.000000
20,8,24,0.000000,0.000000
20,8,25,0.000000,0.000000
20,8,26,0.000000,0.000000
20,8,27,0.000000,0.000000
20,8,28,0.000000,0.000000
20,8,29,0.000000,0.000000
20,8,30,0.000000,0.000000
20,8,31,0.000001,0.000000
20,8,32,0.000000,0.000000
20,8,33,0.000001,0.000000
20,8,34,0.000000,0.000000
20,8,35,0.000000,0.000000
20,8,36,0.000000,0.000000
20,8,37,0.000000,0.000000
20,8,38,0.000000,0.000000
20,8,39,0.000000,0.000000
20,8,40,0.000000,0.000000
20,8,41,0.000000,0.000000
20,8,42,0.000000,0.000000
20,8,43,0.000000,0.000000
20,8,44,0.000000,0.000000
20,8,45,0.000000,0.000000
20,8,46,0.000000,0.000000
20,8,47,0.000000,0.000000
20,8,48,0.000001,0.000000
20,8,49,0.000000,0.000000
20,8,50,0.000001,0.000000
20,6,1,0.000001,0.000000
20,6,2,0.000000,0.000000
20,6,3,0.000000,0.000000
20,6,4,0.000000,0.000000
20,6,5,0.000000,0.000000
20,6,6,0.000000,0.000000
20,6,7,0.000000,0.000000
20,6,8,0.000000,0.000000
20,6,9,0.000000,0.000000
20,6,10,0.000000,0.000000
20,6,11,0.000000,0.000000
20,6,12,0.000000,0.000000
20,6,13,0.000000,0.000000
20,6,14,0.000000,0.000000
20,6,15,0.000000,0.000000
20,6,16,0.000001,0.000000
20,6,17,0.000000,0.000000
20,6,18,0.000001,0.000000
20,6,19,0.000000,0.000000
20,6,20,0.000001,0.000000
20,6,21,0.000000,0.000000
20,6,22,0.000000,0.000000
20,6,23,0.000000,0.000000
20,6,24,0.000001,0.000000
20,6,25,0.000000,0.000000
20,6,26,0.000000,0.000000
20,6,27,0.000000,0.000000
20,6,28,0.000000,0.000000
20,6,29,0.000000,0.000000
20,6,30,0.000000,0.000000
20,6,31,0.000000,0.000000
20,6,32,0.000000,0.000000
20,6,33,0.000000,0.000000
20,6,34,0.000000,0.000000
20,6,35,0.000001,0.000000
20,6,36,0.000000,0.000000
20,6,37,0.000001,0.000000
20,6,38,0.000000,0.000000
20,6,39,0.000000,0.000000
20,6,40,0.000000,0.000000
20,6,41,0.000000,0.000000
20,6,42,0.000000,0.000000
20,6,43,0.000000,0.000000
20,6,44,0.000000,0.000000
20,6,45,0.000000,0.000000
20,6,46,0.000000,0.000000
20,6,47,0.000000,0.000000
20,6,48,0.000000,0.000000
20,6,49,0.000000,0.000000
20,6,50,0.000000,0.000000
20,4,1,0.000001,0.000001
20,4,2,0.000000,0.000000
20,4,3,0.000000,0.000000
20,4,4,0.000001,0.000000
20,4,5,0.000000,0.000000
20,4,6,0.000000,0.000000
20,4,7,0.000000,0.000000
20,4,8,0.000000,0.000000
20,4,9,0.000000,0.000000
20,4,10,0.000000,0.000000
20,4,11,0.000001,0.000000
20,4,12,0.000000,0.000000
20,4,13,0.000001,0.000000
20,4,14,0.000000,0.000000
20,4,15,0.000000,0.000000
20,4,16,0.000000,0.000000
20,4,17,0.000000,0.000000
20,4,18,0.000000,0.000000
20,4,19,0.000000,0.000000
20,4,20,0.000000,0.000000
20,4,21,0.000000,0.000000
20,4,22,0.000001,0.000000
20,4,23,0.000000,0.000000
20,4,24,0.000001,0.000000
20,4,25,0.000000,0.000000
20,4,26,0.000000,0.000000
20,4,27,0.000000,0.000000
20,4,28,0.000000,0.000000
20,4,29,0.000000,0.000000
20,4,30,0.000000,0.000000
20,4,31,0.000001,0.000000
20,4,32,0.000000,0.000000
20,4,33,0.000001,0.000000
20,4,34,0.000000,0.000000
20,4,35,0.000000,0.000000
20,4,36,0.000000,0.000000
20,4,37,0.000000,0.000000
20,4,38,0.000000,0.000000
20,4,39,0.000000,0.000000
20,4,40,0.000001,0.000000
20,4,41,0.000000,0.000000
20,4,42,0.000001,0.000000
20,4,43,0.000000,0.000000
20,4,44,0.000000,0.000000
20,4,45,0.000000,0.000000
20,4,46,0.000000,0.000000
20,4,47,0.000000,0.000000
20,4,48,0.000000,0.000000
20,4,49,0.000001,0.000000
20,4,50,0.000000,0.000000
20,2,1,0.000000,0.000001
20,2,2,0.000000,0.000000
20,2,3,0.000001,0.000000
20,2,4,0.000000,0.000000
20,2,5,0.000000,0.000000
20,2,6,0.000000,0.000000
20,2,7,0.000000,0.000000
20,2,8,0.000000,0.000000
20,2,9,0.000000,0.000000
20,2,10,0.000001,0.000000
20,2,11,0.000000,0.000000
20,2,12,0.000000,0.000000
20,2,13,0.000000,0.000000
20,2,14,0.000000,0.000000
20,2,15,0.000000,0.000000
20,2,16,0.000000,0.000000
20,2,17,0.000001,0.000000
20,2,18,0.000000,0.000000
20,2,19,0.000000,0.000000
20,2,20,0.000000,0.000000
20,2,21,0.000000,0.000000
20,2,22,0.000000,0.000000
20,2,23,0.000000,0.000000
20,2,24,0.000001,0.000000
20,2,25,0.000000,0.000000
20,2,26,0.000001,0.000000
20,2,27,0.000000,0.000000
20,2,28,0.000000,0.000000
20,2,29,0.000000,0.000000
20,2,30,0.000000,0.000000
20,2,31,0.000001,0.000000
20,2,32,0.000000,0.000000
20,2,33,0.000001,0.000000
20,2,34,0.000000,0.000000
20,2,35,0.000000,0.000000
20,2,36,0.000000,0.000000
20,2,37,0.000000,0.000000
20,2,38,0.000001,0.000000
20,2,39,0.000000,0.000000
20,2,40,0.000001,0.000000
20,2,41,0.000000,0.000000
20,2,42,0.000000,0.000000
20,2,43,0.000000,0.000000
20,2,44,0.000000,0.000000
20,2,45,0.000001,0.000000
20,2,46,0.000000,0.000000
20,2,47,0.000000,0.000000
20,2,48,0.000000,0.000000
20,2,49,0.000000,0.000000
20,2,50,0.000000,0.000000
40,-1,1,0.000001,0.000001
40,-1,2,0.000000,0.000001
40,-1,3,0.000000,0.000001
40,-1,4,0.000000,0.000001
40,-1,5,0.000001,0.000001
40,-1,6,0.000000,0.000001
40,-1,7,0.000000,0.000001
40,-1,8,0.000000,0.000000
40,-1,9,0.000001,0.000000
40,-1,10,0.000000,0.000000
40,-1,11,0.000000,0.000000
40,-1,12,0.000000,0.000000
40,-1,13,0.000001,0.000000
40,-1,14,0.000000,0.000000
40,-1,15,0.000000,0.000000
40,-1,16,0.000001,0.000001
40,-1,17,0.000001,0.000001
40,-1,18,0.000000,0.000000
40,-1,19,0.000000,0.000001
40,-1,20,0.000001,0.000000
40,-1,21,0.000001,0.000000
40,-1,22,0.000000,0.000000
40,-1,23,0.000000,0.000000
40,-1,24,0.000001,0.000000
40,-1,25,0.000000,0.000001
40,-1,26,0.000000,0.000000
40,-1,27,0.000000,0.000000
40,-1,28,0.000001,0.000000
40,-1,29,0.000000,0.000000
40,-1,30,0.000000,0.000000
40,-1,31,0.000001,0.000001
40,-1,32,0.000001,0.000001
40,-1,33,0.000000,0.000000
40,-1,34,0.000000,0.000000
40,-1,35,0.000001,0.000000
40,-1,36,0.000001,0.000001
40,-1,37,0.000000,0.000000
40,-1,38,0.000000,0.000000
40,-1,39,0.000001,0.000000
40,-1,40,0.000001,0.000000
40,-1,41,0.000000,0.000000
40,-1,42,0.000000,0.000000
40,-1,43,0.000001,0.000000
40,-1,44,0.000000,0.000000
40,-1,45,0.000000,0.000001
40,-1,46,0.000000,0.000001
40,-1,47,0.000001,0.000000
40,-1,48,0.000000,0.000001
40,-1,49,0.000000,0.000000
40,-1,50,0.000001,0.000000
40,1000,1,0.000001,0.000001
40,1000,2,0.000000,0.000000
40,1000,3,0.000000,0.000000
40,1000,4,0.000001,0.000000
40,1000,5,0.000000,0.000000
40,1000,6,0.000000,0.000000
40,1000,7,0.000000,0.000000
40,1000,8,0.000000,0.000000
40,1000,9,0.000001,0.000000
40,1000,10,0.000000,0.000000
40,1000,11,0.000000,0.000000
40,1000,12,0.000000,0.000000
40,1000,13,0.000000,0.000000
40,1000,14,0.000001,0.000000
40,1000,15,0.000000,0.000000
40,1000,16,0.000000,0.000000
40,1000,17,0.000000,0.000000
40,1000,18,0.000000,0.000000
40,1000,19,0.000001,0.000000
40,1000,20,0.000000,0.000000
40,1000,21,0.000000,0.000000
40,1000,22,0.000001,0.000000
40,1000,23,0.000000,0.000000
40,1000,24,0.000001,0.000000
40,1000,25,0.000000,0.000000
40,1000,26,0.000000,0.000000
40,1000,27,0.000001,0.000000
40,1000,28,0.000000,0.000000
40,1000,29,0.000000,0.000000
40,1000,30,0.000000,0.000000
40,1000,31,0.000000,0.000000
40,1000,32,0.000001,0.000000
40,1000,33,0.000000,0.000000
40,1000,34,0.000000,0.000000
40,1000,35,0.000000,0.000000
40,1000,36,0.000000,0.000000
40,1000,37,0.000001,0.000000
40,1000,38,0.000000,0.000000
40,1000,39,0.000000,0.000000
40,1000,40,0.000000,0.000000
40,1000,41,0.000000,0.000000
40,1000,42,0.000001,0.000000
40,1000,43,0.000000,0.000000
40,1000,44,0.000000,0.000000
40,1000,45,0.000000,0.000000
40,1000,46,0.000000,0.000000
40,1000,47,0.000001,0.000000
40,1000,48,0.000000,0.000000
40,1000,49,0.000000,0.000000
40,1000,50,0.000000,0.000000
40,100,1,0.000001,0.000000
40,100,2,0.000000,0.000000
40,100,3,0.000000,0.000000
40,100,4,0.000000,0.000000
40,100,5,0.000000,0.000000
40,100,6,0.000001,0.000000
40,100,7,0.000000,0.000000
40,100,8,0.000000,0.000000
40,100,9,0.000000,0.000000
40,100,10,0.000000,0.000000
40,100,11,0.000001,0.000000
40,100,12,0.000000,0.000000
40,100,13,0.000000,0.000000
40,100,14,0.000000,0.000000
40,100,15,0.000000,0.000000
40,100,16,0.000001,0.000000
40,100,17,0.000000,0.000000
40,100,18,0.000000,0.000000
40,100,19,0.000000,0.000000
40,100,20,0.000000,0.000000
40,100,21,0.000001,0.000000
40,100,22,0.000000,0.000000
40,100,23,0.000000,0.000000
40,100,24,0.000000,0.000000
40,100,25,0.000000,0.000000
40,100,26,0.000001,0.000000
40,100,27,0.000000,0.000000
40,100,28,0.000000,0.000000
40,100,29,0.000000,0.000000
40,100,30,0.000000,0.000000
40,100,31,0.000001,0.000000
40,100,32,0.000000,0.000000
40,100,33,0.000000,0.000000
40,100,34,0.000000,0.000000
40,100,35,0.000000,0.000000
40,100,36,0.000001,0.000000
40,100,37,0.000000,0.000000
40,100,38,0.000000,0.000000
40,100,39,0.000000,0.000000
40,100,40,0.000000,0.000000
40,100,41,0.000001,0.000000
40,100,42,0.000000,0.000000
40,100,43,0.000000,0.000000
40,100,44,0.000000,0.000000
40,100,45,0.000000,0.000000
40,100,46,0.000001,0.000000
40,100,47,0.000000,0.000000
40,100,48,0.000000,0.000000
40,100,49,0.000000,0.000000
40,100,50,0.000000,0.000000
40,90,1,0.000000,0.000000
40,90,2,0.000001,0.000000
40,90,3,0.000000,0.000000
40,90,4,0.000000,0.000000
40,90,5,0.000000,0.000000
40,90,6,0.000000,0.000000
40,90,7,0.000001,0.000000
40,90,8,0.000000,0.000000
40,90,9,0.000000,0.000000
40,90,10,0.000001,0.000000
40,90,11,0.000000,0.000000
40,90,12,0.000001,0.000000
40,90,13,0.000000,0.000000
40,90,14,0.000000,0.000000
40,90,15,0.000001,0.000000
40,90,16,0.000000,0.000000
40,90,17,0.000000,0.000000
40,90,18,0.000000,0.000000
40,90,19,0.000000,0.000000
40,90,20,0.000001,0.000000
40,90,21,0.000000,0.000000
40,90,22,0.000000,0.000000
40,90,23,0.000000,0.000000
40,90,24,0.000000,0.000000
40,90,25,0.000001,0.000000
40,90,26,0.000000,0.000000
40,90,27,0.000000,0.000000
40,90,28,0.000000,0.000000
40,90,29,0.000001,0.000000
40,90,30,0.000000,0.000000
40,90,31,0.000000,0.000000
40,90,32,0.000000,0.000000
40,90,33,0.000000,0.000000
40,90,34,0.000001,0.000000
40,90,35,0.000000,0.000000
40,90,36,0.000000,0.000000
40,90,37,0.000001,0.000000
40,90,38,0.000000,0.000000
40,90,39,0.000000,0.000000
40,90,40,0.000000,0.000000
40,90,41,0.000000,0.000000
40,90,42,0.000001,0.000000
40,90,43,0.000000,0.000000
40,90,44,0.000000,0.000000
40,90,45,0.000000,0.000000
40,90,46,0.000000,0.000000
40,90,47,0.000001,0.000000
40,90,48,0.000000,0.000000
40,90,49,0.000000,0.000000
40,90,50,0.000000,0.000000
40,80,1,0.000001,0.000000
40,80,2,0.000000,0.000000
40,80,3,0.000000,0.000000
40,80,4,0.000000,0.000000
40,80,5,0.000000,0.000000
40,80,6,0.000001,0.000000
40,80,7,0.000000,0.000000
40,80,8,0.000000,0.000000
40,80,9,0.000000,0.000000
40,80,10,0.000000,0.000000
40,80,11,0.000001,0.000000
40,80,12,0.000000,0.000000
40,80,13,0.000000,0.000000
40,80,14,0.000000,0.000000
40,80,15,0.000000,0.000000
40,80,16,0.000001,0.000000
40,80,17,0.000000,0.000000
40,80,18,0.000001,0.000000
40,80,19,0.000000,0.000000
40,80,20,0.000000,0.000000
40,80,21,0.000001,0.000000
40,80,22,0.000000,0.000000
40,80,23,0.000000,0.000000
40,80,24,0.000000,0.000000
40,80,25,0.000000,0.000000
40,80,26,0.000001,0.000000
40,80,27,0.000000,0.000000
40,80,28,0.000001,0.000000
40,80,29,0.000000,0.000000
40,80,30,0.000000,0.000000
40,80,31,0.000001,0.000000
40,80,32,0.000000,0.000000
40,80,33,0.000000,0.000000
40,80,34,0.000000,0.000000
40,80,35,0.000000,0.000000
40,80,36,0.000001,0.000000
40,80,37,0.000000,0.000000
40,80,38,0.000001,0.000000
40,80,39,0.000000,0.000000
40,80,40,0.000000,0.000000
40,80,41,0.000001,0.000000
40,80,42,0.000000,0.000000
40,80,43,0.000001,0.000000
40,80,44,0.000000,0.000000
40,80,45,0.000000,0.000000
40,80,46,0.000001,0.000000
40,80,47,0.000000,0.000000
40,80,48,0.000000,0.000000
40,80,49,0.000000,0.000000
40,80,50,0.000000,0.000000
40,70,1,0.000000,0.000000
40,70,2,0.000001,0.000000
40,70,3,0.000000,0.000000
40,70,4,0.000000,0.000000
40,70,5,0.000000,0.000000
40,70,6,0.000000,0.000000
40,70,7,0.000001,0.000000
40,70,8,0.000000,0.000000
40,70,9,0.000000,0.000000
40,70,10,0.000000,0.000000
40,70,11,0.000000,0.000000
40,70,12,0.000001,0.000000
40,70,13,0.000000,0.000000
